,GENDER,OWN_CAR,OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,EDUCATION,CNT_FAM_MEMBERS,AVERGE_STATUS,Civil marriage,Married,Separated,Single / not married,Widow,DAYS_BIRTH_NORMALIZED,DAYS_EMPLOYED_NORMALIZED
34879,1,-1,1,1,180000.0,1,3.0,1.0,0,1,0,0,0,-0.7970797698323369,-0.45253642312037534
1683,-1,1,1,0,81000.0,3,2.0,1.0,0,1,0,0,0,1.0531541528822095,2.2228550682064934
9457,-1,-1,1,0,202500.0,3,2.0,0.5,0,1,0,0,0,-1.1467958831194789,-0.46452857124143243
9592,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.03241798911191445,-0.458005491286217
2238,1,-1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,-1.0175270951583366,-0.44520256486564164
23455,-1,-1,-1,0,130500.0,1,2.0,1.0,0,1,0,0,0,1.099338581730205,2.2228550682064934
7701,1,1,1,0,162000.0,1,2.0,1.0,0,1,0,0,0,2.031121336941828,2.2228550682064934
36161,-1,-1,1,0,90000.0,0,2.0,1.0,0,0,0,1,0,-0.9401562736346326,-0.43408753145042706
5368,1,-1,1,0,90000.0,1,1.0,1.0,0,0,0,1,0,-0.8565957863890322,-0.44560795401540076
33347,1,-1,1,1,117000.0,1,3.0,0.16666666666666666,1,0,0,0,0,0.19850415512806366,-0.43057170191524313
36386,-1,-1,-1,0,112500.0,1,2.0,0.44,0,1,0,0,0,1.282647912724827,2.2228550682064934
20358,-1,-1,-1,0,270000.0,1,1.0,0.39285714285714285,0,0,1,0,0,0.8065197802712638,-0.37835020871445063
11267,-1,-1,1,0,99000.0,1,2.0,1.0,0,1,0,0,0,0.791045615966523,-0.4337705908424335
24686,-1,1,-1,0,112500.0,3,2.0,0.4444444444444444,0,1,0,0,0,-0.9949110088667923,-0.4535167277916111
20538,-1,-1,-1,0,157500.0,3,1.0,1.0,0,0,1,0,0,0.6827264658333374,-0.44363997396111543
9001,-1,-1,1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-1.1763158273316,-0.4514013335010497
22739,-1,-1,1,0,112500.0,1,1.0,0.9444444444444444,0,0,0,0,1,1.4723849735075718,2.2228550682064934
4199,-1,-1,1,1,135000.0,1,2.0,0.2857142857142857,0,0,0,0,1,-0.07146049597310662,-0.4669977596990564
9930,-1,-1,1,1,90000.0,3,3.0,0.26666666666666666,0,1,0,0,0,-1.2986807573721657,-0.45171827410904325
21592,-1,-1,1,0,157500.0,3,2.0,0.16666666666666666,0,1,0,0,0,0.5734550594352447,-0.46340085233392064
11075,-1,-1,-1,0,139500.0,1,2.0,1.0,1,0,0,0,0,-0.22715439528542178,-0.4601429977122198
24162,-1,-1,-1,0,171000.0,1,2.0,1.0,0,1,0,0,0,1.3628755030432522,2.2228550682064934
22667,1,1,1,0,180000.0,3,2.0,1.0,0,1,0,0,0,-0.9480123878201163,-0.4336747715888541
5960,-1,1,1,1,135000.0,3,3.0,1.0,0,1,0,0,0,-0.9294433906544274,-0.46393154358451444
10700,1,-1,-1,0,121500.0,3,2.0,0.0,0,1,0,0,0,-1.4843707290290553,-0.44691257000644385
9205,1,1,1,0,121500.0,3,2.0,0.6,0,1,0,0,0,1.9725575766500398,2.2228550682064934
10743,-1,-1,1,0,40500.0,0,2.0,0.11764705882352941,0,1,0,0,0,1.8944725629276555,2.2228550682064934
18141,-1,-1,1,0,369000.0,1,2.0,0.125,0,1,0,0,0,0.4737062156862232,-0.44801080606670046
33074,1,-1,-1,1,225000.0,3,3.0,0.2222222222222222,0,1,0,0,0,0.5041784161632512,-0.4508706422504559
2162,-1,-1,1,0,202500.0,1,2.0,0.21739130434782608,0,1,0,0,0,1.1652823280750235,-0.45757799000101645
35466,-1,1,1,0,112500.0,1,1.0,0.3333333333333333,0,0,0,0,1,0.8591319389073825,-0.44983874259652357
14472,-1,-1,1,0,157500.0,3,2.0,0.4,0,1,0,0,0,0.331105840016381,-0.4513644799419807
11036,1,-1,1,0,157500.0,1,1.0,1.0,0,0,0,1,0,-0.9799129726945051,-0.46171295932855977
9087,-1,-1,1,0,157500.0,2,2.0,0.23076923076923078,1,0,0,0,0,-1.3420084174254399,-0.463386110910293
20371,-1,-1,-1,0,270000.0,1,1.0,0.6470588235294118,0,0,1,0,0,0.8065197802712638,-0.37835020871445063
24836,-1,-1,-1,0,261000.0,3,1.0,1.0,0,0,1,0,0,1.8413842761590833,-0.3956197864941905
13981,1,1,1,0,103500.0,1,1.0,0.037037037037037035,0,0,0,1,0,-0.13954681891396617,-0.46477180473128793
33005,-1,-1,1,0,90000.0,1,2.0,0.8571428571428571,0,1,0,0,0,-0.20263379646406326,-0.46606905001051724
971,-1,-1,1,0,292500.0,1,2.0,1.0,1,0,0,0,0,1.334783943228492,2.2228550682064934
7176,-1,-1,-1,0,112500.0,2,2.0,0.2033898305084746,0,1,0,0,0,-1.3803367320879516,-0.45200573186978155
9304,1,-1,1,1,292500.0,3,3.0,1.0,0,1,0,0,0,-0.7192328201761793,-0.4501556832045171
14840,-1,-1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,0.2782556173140355,-0.46150657939777334
2982,-1,-1,1,0,247500.0,3,1.0,1.0,0,0,0,1,0,-0.9501549644161574,-0.4541874625666672
4836,-1,-1,1,1,225000.0,1,3.0,0.3469387755102041,1,0,0,0,0,-0.48616809934016014,-0.4425269964772312
5246,-1,-1,-1,0,180000.0,1,2.0,0.6,0,1,0,0,0,1.847097813748526,-0.4245277182279249
10000,-1,1,1,0,202500.0,3,2.0,1.0,0,1,0,0,0,1.2502711997179847,-0.46313550670862375
2255,1,1,1,1,270000.0,1,3.0,1.0,0,1,0,0,0,-0.6590026114208035,-0.45891945955112856
16963,-1,-1,1,0,135000.0,1,2.0,1.0,1,0,0,0,0,-0.5185448123470024,-0.4380677158298806
17915,1,1,-1,1,229500.0,1,3.0,1.0,0,1,0,0,0,1.354543260725315,-0.43724219610673465
6962,-1,-1,1,0,51750.0,1,2.0,0.14285714285714285,0,1,0,0,0,0.28349302677102467,-0.4507158573023661
5253,-1,-1,1,1,202500.0,2,3.0,1.0,1,0,0,0,0,-0.5799653414335121,-0.4570620401740503
9180,-1,-1,-1,0,157500.0,3,1.0,1.0,0,0,0,1,0,0.713674794442819,-0.44500355564666894
15654,-1,-1,1,0,67500.0,1,2.0,0.32432432432432434,0,1,0,0,0,0.9148389304044494,-0.3852344535485424
14369,-1,-1,1,0,247500.0,1,2.0,1.0,1,0,0,0,0,0.28158851424121045,-0.41905865006208326
24982,1,-1,1,2,135000.0,1,4.0,0.27906976744186046,0,1,0,0,0,-0.5102125700290651,-0.466076420722331
25587,-1,-1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,-1.3653386959156644,-0.46321658453857556
13475,-1,-1,-1,0,135000.0,1,1.0,0.4,0,0,0,0,1,1.2200370633071833,2.2228550682064934
12327,-1,-1,-1,0,85500.0,1,1.0,0.14583333333333334,0,0,1,0,0,1.929944108795446,2.2228550682064934
25070,-1,-1,-1,0,315000.0,1,2.0,1.0,0,1,0,0,0,-0.5583015114068749,-0.4454384276436833
7760,-1,1,-1,0,270000.0,2,1.0,1.0,0,0,0,1,0,-1.4962739323403944,-0.44886580863710157
6876,-1,1,-1,0,81000.0,1,2.0,0.375,0,1,0,0,0,0.07709148135240507,-0.45855829467225223
32331,-1,-1,-1,0,306000.0,3,2.0,0.9,0,1,0,0,0,-0.7851765665209978,-0.4280656598985502
29278,-1,-1,1,3,135000.0,1,5.0,1.0,0,1,0,0,0,-0.9001615105085332,-0.45238900888409933
22520,-1,-1,-1,0,112500.0,3,2.0,1.0,0,1,0,0,0,0.8917467159804516,-0.45790230132082377
18810,1,-1,1,1,225000.0,3,3.0,1.0,0,1,0,0,0,-0.6611451880168445,-0.44204790020933404
14004,-1,-1,1,0,292500.0,1,2.0,1.0,0,1,0,0,0,1.2143235257177407,2.2228550682064934
10257,-1,1,1,0,139500.0,1,2.0,1.0,0,1,0,0,0,1.1983732332805463,2.2228550682064934
17302,-1,-1,1,0,90000.0,1,2.0,1.0,0,1,0,0,0,1.406917355295207,2.2228550682064934
18863,1,1,1,1,315000.0,1,3.0,1.0,0,1,0,0,0,-1.3470077628162023,-0.467049354681753
13335,-1,-1,1,1,135000.0,3,3.0,1.0,0,1,0,0,0,-1.3791464117568177,-0.4620888656310637
21909,1,1,1,0,157500.0,1,2.0,0.2,0,1,0,0,0,-0.6966167338846351,-0.4637399050773556
26220,1,1,-1,0,261000.0,3,2.0,1.0,0,1,0,0,0,-1.156556509834777,-0.44952180198853003
19648,-1,1,-1,2,157500.0,3,4.0,0.75,0,1,0,0,0,-0.5921066088110779,-0.44180466671947854
35421,1,1,1,1,360000.0,3,3.0,0.15789473684210525,0,1,0,0,0,0.13375072911437907,-0.4662238349586071
14309,1,-1,-1,1,225000.0,1,3.0,0.20689655172413793,0,1,0,0,0,0.45061400126222534,-0.45515302581427536
4511,-1,-1,1,0,157500.0,1,2.0,0.15,0,1,0,0,0,1.703069053681323,2.2228550682064934
9245,-1,1,-1,0,157500.0,3,2.0,0.13333333333333333,0,1,0,0,0,-0.6735245194606372,-0.45330297714901086
8300,-1,1,1,0,270000.0,3,2.0,0.5882352941176471,0,1,0,0,0,0.6370181651177953,-0.45013357106907564
4308,-1,-1,1,1,65250.0,1,3.0,0.8333333333333334,1,0,0,0,0,1.4504830794147079,2.2228550682064934
15039,-1,1,1,0,279000.0,1,2.0,0.14285714285714285,0,1,0,0,0,1.2383679964066456,2.2228550682064934
9974,-1,-1,1,0,117000.0,1,2.0,1.0,0,1,0,0,0,1.9932691504117699,2.2228550682064934
18387,-1,1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,0.6946296691446765,-0.45138659207742216
10563,-1,-1,1,1,270000.0,1,3.0,0.2619047619047619,1,0,0,0,0,-0.7747017476070194,-0.4305348483561741
29685,-1,-1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,1.0688663812531771,2.2228550682064934
7982,-1,-1,1,0,175500.0,3,2.0,1.0,0,1,0,0,0,-0.17311385225194237,-0.4528312515929275
26248,1,1,1,2,211500.0,1,4.0,0.0425531914893617,0,1,0,0,0,-1.318916203001442,-0.4472295106144374
29960,-1,-1,1,0,126000.0,1,1.0,1.0,0,0,0,1,0,0.20802671777713494,-0.4479002453894934
20775,-1,-1,-1,0,234000.0,1,1.0,0.2,0,0,0,0,1,1.4181063664078657,-0.3938287035234364
24033,1,1,-1,0,225000.0,3,2.0,1.0,0,1,0,0,0,0.9160292507355833,2.2228550682064934
27026,1,1,1,1,270000.0,3,3.0,0.2807017543859649,0,1,0,0,0,0.2899207565591478,-0.4608653274699725
15467,-1,-1,1,0,112500.0,3,2.0,1.0,0,1,0,0,0,0.35634063103641983,-0.4603862312020753
12589,1,1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,-0.771844978812298,-0.44577010967530445
9912,-1,-1,1,0,157500.0,1,1.0,1.0,0,0,0,0,1,0.8338971478873437,-0.455315181474179
9418,-1,1,1,1,333000.0,3,3.0,0.25,0,1,0,0,0,-1.0594263708142502,-0.45733475651116096
34189,-1,-1,1,0,90000.0,1,1.0,0.10416666666666667,0,0,0,1,0,1.7347315744894851,2.2228550682064934
7148,-1,-1,1,0,157500.0,1,1.0,1.0,0,0,1,0,0,-0.9442033627604879,-0.45515302581427536
29769,1,-1,-1,0,315000.0,3,2.0,1.0,0,1,0,0,0,-1.186076454046898,-0.4622510212909674
7545,1,1,1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-1.2541627769877575,-0.45034732171167596
36292,1,-1,1,1,126000.0,1,3.0,0.8,1,0,0,0,0,-0.7666075693553088,-0.4537304784342114
7352,-1,1,1,0,180000.0,3,1.0,1.0,0,0,1,0,0,0.3080136255923832,-0.40682326845117067
6044,-1,-1,-1,0,67500.0,1,2.0,0.125,0,1,0,0,0,-1.4312824422604828,-0.45541837143957226
30865,-1,-1,-1,0,270000.0,3,2.0,1.0,0,1,0,0,0,-1.0770431117150319,-0.4529860365410173
5941,-1,-1,1,2,112500.0,1,4.0,1.0,0,1,0,0,0,-0.8123158700708508,-0.46169084719311837
29970,-1,-1,1,0,157500.0,1,1.0,0.3333333333333333,0,0,0,1,0,0.6367801010515686,-0.45530044005055137
5567,1,1,1,0,360000.0,2,2.0,1.0,0,1,0,0,0,0.918647955464078,-0.4657299972670823
25589,-1,-1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,-1.3653386959156644,-0.46321658453857556
14799,1,1,1,0,180000.0,3,1.0,1.0,0,0,0,1,0,-1.5569802692282235,-0.4653246081173231
10453,-1,-1,1,0,112500.0,1,1.0,1.0,0,0,0,0,1,1.4626243467922737,2.2228550682064934
3216,1,-1,1,0,180000.0,1,1.0,0.3181818181818182,0,0,1,0,0,-0.8287422906404988,-0.46203727064836714
5255,-1,-1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,0.10708755369697955,-0.44829826382743876
35123,1,1,1,0,495000.0,1,1.0,1.0,0,0,0,1,0,-0.38499087119377795,-0.429642992226704
11701,-1,-1,1,0,90000.0,1,1.0,0.12,0,0,0,0,1,0.14351135582967714,-0.4162577795728382
5434,-1,1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-1.3389135845644917,-0.459501745784419
14521,-1,-1,1,0,148500.0,1,2.0,0.6666666666666666,0,1,0,0,0,1.6185563101708158,2.2228550682064934
28537,-1,1,1,0,162000.0,1,2.0,0.8181818181818182,1,0,0,0,0,1.232416394750976,-0.4663196542121865
19894,-1,-1,1,0,58500.0,1,2.0,1.0,0,1,0,0,0,1.9166125210867462,2.2228550682064934
30609,1,1,-1,0,315000.0,3,2.0,0.6666666666666666,0,1,0,0,0,1.0881495706175464,-0.38681915658851
25811,-1,-1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,0.9110299053448209,-0.4358417608621121
14491,1,1,1,0,225000.0,3,1.0,1.0,0,0,1,0,0,1.122192732087976,2.2228550682064934
28040,-1,1,1,0,180000.0,3,2.0,0.11764705882352941,0,1,0,0,0,-0.1002662479865472,-0.45143818706011873
32172,-1,1,1,0,29250.0,1,2.0,1.0,0,1,0,0,0,0.9786401001532269,2.2228550682064934
31215,-1,1,1,0,157500.0,1,1.0,0.25,0,0,0,1,0,0.6739180953829464,-0.4668945697336631
17683,1,1,-1,0,247500.0,3,2.0,1.0,0,1,0,0,0,0.26182919674438754,-0.4558679848602142
26717,-1,-1,1,1,180000.0,3,2.0,1.0,0,0,1,0,0,0.13779781824023438,-0.4510401686221734
15776,-1,-1,-1,1,135000.0,1,2.0,1.0,0,0,1,0,0,-1.2498776237956755,-0.4485930922999909
31412,-1,-1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,0.19255255347239414,-0.45816764694612067
6073,-1,-1,1,0,103500.0,1,2.0,1.0,0,1,0,0,0,1.1612352389491682,2.2228550682064934
24763,-1,-1,-1,0,180000.0,1,2.0,1.0,1,0,0,0,0,-1.3139168576106797,-0.45485082662990944
27486,-1,-1,-1,0,108000.0,1,2.0,0.3269230769230769,0,1,0,0,0,0.8641312842981449,2.2228550682064934
26307,1,1,1,0,270000.0,1,2.0,1.0,0,1,0,0,0,0.3394380823343184,-0.44640399089129146
28192,-1,-1,1,0,90000.0,1,2.0,1.0,0,1,0,0,0,1.5983208645415392,2.2228550682064934
34250,-1,-1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,0.5855963268128105,-0.4532145286072452
2383,-1,1,1,1,67500.0,1,3.0,0.2,0,1,0,0,0,-1.0763289195163517,-0.4568777723787052
36319,1,1,-1,1,405000.0,1,3.0,1.0,0,1,0,0,0,-0.2940503978951474,-0.45867622606127306
33818,1,-1,-1,0,225000.0,1,1.0,0.3157894736842105,0,0,0,1,0,0.7201025242309421,-0.460622093980117
19923,1,1,1,0,225000.0,3,1.0,1.0,0,0,0,1,0,-1.6081640434669817,-0.45838876830053477
16728,1,1,-1,0,119250.0,1,2.0,1.0,1,0,0,0,0,0.37300511567229455,-0.4644917176823634
20948,1,1,-1,0,157500.0,1,2.0,0.5833333333333334,0,1,0,0,0,0.760573415489495,-0.4326502426467355
12186,1,1,-1,0,292500.0,1,2.0,1.0,0,1,0,0,0,0.6903445159525944,2.2228550682064934
26579,-1,-1,1,0,135000.0,1,2.0,0.6,0,1,0,0,0,1.3312129822350904,2.2228550682064934
32497,-1,-1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,0.9919716878619266,-0.44153195038236787
16283,1,1,1,2,157500.0,1,4.0,0.15,0,1,0,0,0,0.23373763692962735,2.2228550682064934
13875,1,1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,0.7043902958599745,-0.45513091367883396
8725,1,1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,0.9519769247358273,-0.4675505630850916
20406,-1,-1,-1,0,67500.0,1,2.0,1.0,0,1,0,0,0,0.6127356303626635,-0.46069580109825503
8491,-1,-1,1,0,144000.0,3,2.0,0.4482758620689655,0,1,0,0,0,0.6993909504692121,-0.43645352994265774
32931,1,1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,-1.3077271918887834,-0.4496839576484337
23668,-1,-1,-1,0,135000.0,3,2.0,0.7692307692307693,0,1,0,0,0,-0.2502466097094196,-0.4526101302385134
12711,-1,-1,1,0,157500.0,1,1.0,0.09433962264150944,0,0,0,0,1,1.9913646378819556,2.2228550682064934
28368,1,-1,1,0,450000.0,1,2.0,1.0,0,1,0,0,0,1.832813969774919,-0.4538631512468599
2566,1,1,1,0,112500.0,1,1.0,1.0,0,0,0,1,0,-1.4339011469889775,-0.45735686864660235
19785,1,-1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,0.676536800111441,-0.44762015834056895
25466,1,1,1,0,157500.0,1,2.0,0.3684210526315789,0,1,0,0,0,-1.2684466209613643,-0.45737898078204375
34270,-1,-1,1,0,180000.0,3,1.0,1.0,0,0,1,0,0,1.2993123973607017,2.2228550682064934
34492,-1,-1,1,0,360000.0,1,1.0,1.0,0,0,0,1,0,0.6194014242170135,-0.4512539192647737
11541,1,1,1,2,292500.0,1,4.0,0.10869565217391304,0,1,0,0,0,-0.9246821093298918,-0.4496913283602475
22735,-1,-1,1,0,247500.0,3,2.0,0.4090909090909091,0,1,0,0,0,1.4597675779975523,2.2228550682064934
19100,-1,-1,1,2,225000.0,3,4.0,0.21052631578947367,0,1,0,0,0,-1.4155702138895154,-0.44930805134592977
25172,-1,-1,1,0,225000.0,1,2.0,0.2857142857142857,0,1,0,0,0,0.6305904353296722,-0.45193939546345735
31895,-1,-1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,-0.6756670960566783,-0.45161508414365004
12031,-1,-1,-1,0,112500.0,1,2.0,0.25,0,1,0,0,0,-0.31142907472970244,-0.4615213208214009
31016,-1,-1,-1,0,157500.0,1,2.0,1.0,0,1,0,0,0,1.256460865439881,2.2228550682064934
696,-1,-1,-1,0,90000.0,1,1.0,0.3333333333333333,0,0,0,0,1,1.360018734248531,2.2228550682064934
33094,-1,-1,-1,0,90000.0,1,2.0,0.29411764705882354,0,1,0,0,0,-0.4592668598565338,-0.4596196771734398
7482,1,1,1,0,180000.0,1,1.0,1.0,0,0,0,1,0,1.0255387211999027,-0.44383898318008813
10938,1,1,1,0,225000.0,3,2.0,0.16666666666666666,0,1,0,0,0,-0.33690192981596806,-0.45139396278923594
15022,1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.21040735843940275,-0.4570178159031674
7817,-1,-1,1,0,157500.0,1,2.0,1.0,1,0,0,0,0,-0.36308897710091403,-0.4645727955123153
30926,-1,-1,-1,0,112500.0,1,2.0,1.0,1,0,0,0,0,-0.05812890826440686,-0.43616607218191944
24714,-1,-1,-1,0,144000.0,1,1.0,0.37037037037037035,0,0,0,1,0,0.21969185702224722,-0.4153659234433681
21818,-1,1,1,0,256500.0,1,2.0,1.0,0,1,0,0,0,-0.5128312747575596,-0.46135179444968344
26684,-1,-1,1,0,162000.0,3,1.0,1.0,0,0,0,1,0,-0.4295088515781861,-0.44585855821707004
23868,-1,1,-1,0,81000.0,1,2.0,1.0,1,0,0,0,0,-0.43284174850536106,-0.4519320247516435
21900,-1,-1,1,0,202500.0,1,1.0,0.0,0,0,1,0,0,0.2044557567837332,-0.4567745824133119
15850,-1,-1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,-0.34880513312730715,-0.4412002683507467
1455,-1,-1,1,0,180000.0,1,1.0,1.0,0,0,0,1,0,0.8203274961124172,-0.45437910107382606
29267,-1,-1,-1,0,225000.0,1,2.0,0.09375,0,1,0,0,0,-1.4777049351747054,-0.46854560917995497
26711,-1,-1,1,0,112500.0,3,2.0,1.0,0,1,0,0,0,1.0400606292397365,-0.3922071469243998
35382,-1,1,1,1,180000.0,3,2.0,0.4230769230769231,0,0,1,0,0,0.6815361455022034,-0.4251615994439119
35924,1,1,1,1,225000.0,3,2.0,0.7457627118644068,0,0,1,0,0,0.2927775253538692,-0.45409901402490155
14407,-1,-1,1,1,225000.0,3,3.0,0.5263157894736842,0,1,0,0,0,-1.0537128332248074,-0.4612412337724764
1739,-1,-1,1,0,67500.0,1,1.0,1.0,0,0,1,0,0,-0.6547174582287215,-0.46313550670862375
9564,1,1,-1,0,112500.0,1,2.0,0.25,1,0,0,0,0,1.431914082249019,2.2228550682064934
27176,1,-1,-1,0,270000.0,1,2.0,0.7083333333333334,1,0,0,0,0,-1.6955335557722104,-0.4619930463774843
24747,-1,1,-1,1,81000.0,1,3.0,1.0,0,1,0,0,0,-0.21739376857012374,-0.45440121320926746
36160,-1,-1,1,0,247500.0,1,2.0,0.3333333333333333,0,1,0,0,0,1.735921894820619,2.2228550682064934
11123,-1,1,1,0,112500.0,1,2.0,0.0,0,1,0,0,0,1.2883614503142697,2.2228550682064934
25761,1,1,1,0,202500.0,1,1.0,0.18181818181818182,0,0,0,1,0,-1.5788821633210874,-0.4585066996895556
21243,-1,-1,1,2,135000.0,3,4.0,1.0,0,1,0,0,0,-0.26286400521943903,-0.4667103019383181
4650,-1,-1,1,1,180000.0,3,2.0,1.0,0,0,1,0,0,-0.20525250119255786,-0.45756324857738884
7081,-1,-1,1,1,99000.0,1,3.0,0.12121212121212122,0,1,0,0,0,-0.28024268205399405,-0.44528364269559345
465,1,1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-1.5581705895593576,-0.4604378261847719
18589,1,1,1,1,247500.0,3,3.0,0.20833333333333334,0,1,0,0,0,-1.5593609098904915,-0.46753582166146396
32833,-1,-1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,0.032097372835543356,-0.4662901713649313
11459,-1,-1,-1,0,162000.0,1,2.0,1.0,0,1,0,0,0,0.960071102987538,-0.4207612844910717
25746,-1,-1,1,0,243000.0,1,1.0,1.0,0,0,0,0,1,1.3638277593081594,2.2228550682064934
23691,1,-1,-1,1,207000.0,3,3.0,0.5,0,1,0,0,0,-0.25810272389490335,-0.4499124497146616
32348,1,-1,-1,0,225000.0,1,1.0,0.023809523809523808,0,0,0,1,0,-0.19215897755008488,-0.4677716844395057
1461,-1,1,1,0,180000.0,1,2.0,0.0975609756097561,1,0,0,0,0,-0.8365984048259826,-0.4642484841925079
7098,1,1,1,0,135000.0,3,2.0,0.1,1,0,0,0,0,0.7967591535559657,-0.46435904486971497
24778,1,1,-1,0,270000.0,1,2.0,1.0,0,1,0,0,0,1.1429043058497061,-0.44901322287337764
20113,-1,-1,-1,0,360000.0,1,2.0,0.75,0,1,0,0,0,0.6201156164156938,-0.45597854553742123
897,-1,-1,1,2,157500.0,1,4.0,0.75,0,1,0,0,0,-1.253448584789077,-0.45191728332801595
29899,-1,-1,-1,1,76500.0,1,3.0,0.9230769230769231,0,1,0,0,0,-1.4034289465119496,-0.46382835361912117
11591,-1,-1,1,0,135000.0,1,1.0,0.23809523809523808,0,0,1,0,0,1.3421639292815224,2.2228550682064934
12749,-1,1,1,0,157500.0,2,2.0,1.0,0,1,0,0,0,-1.5679312162746555,-0.4572168251221401
33069,1,1,1,1,225000.0,1,2.0,0.1,0,0,0,1,0,-0.24667564871601785,-0.4295619143967522
10813,1,1,1,1,247500.0,1,3.0,0.1794871794871795,0,1,0,0,0,-0.9482504518863432,-0.44286604922066614
617,-1,-1,-1,0,90000.0,1,1.0,1.0,0,0,1,0,0,-1.0220503124166453,-0.4642484841925079
3192,-1,-1,1,0,261000.0,1,1.0,1.0,0,0,0,1,0,-1.7850456446734804,-0.462265762714595
2648,1,-1,1,0,315000.0,1,2.0,1.0,0,1,0,0,0,0.8834144736625142,-0.4609095517408553
29963,-1,-1,1,0,126000.0,1,1.0,1.0,0,0,0,1,0,0.20802671777713494,-0.4479002453894934
11681,1,-1,1,0,135000.0,1,1.0,1.0,0,0,0,1,0,-1.5343641829366794,-0.466076420722331
35312,1,-1,-1,0,225000.0,3,2.0,0.9583333333333334,0,1,0,0,0,-1.5624557427514396,-0.46217731417282937
4630,-1,-1,1,0,135000.0,3,1.0,1.0,0,0,0,1,0,0.24111762298265757,-0.45867622606127306
17240,-1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.24977048157696602,-0.4634303351811758
28094,1,1,1,0,270000.0,1,2.0,0.2692307692307692,0,1,0,0,0,-0.37475411634602634,-0.44426648446528866
9809,-1,-1,-1,0,67500.0,1,2.0,0.2857142857142857,0,1,0,0,0,0.8077101006023977,-0.46001769561138517
13984,-1,-1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,1.4007276895733105,2.2228550682064934
22355,-1,1,1,1,211500.0,3,3.0,1.0,0,1,0,0,0,-1.1879809665767123,2.2228550682064934
15125,1,-1,1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-0.42617595465101116,-0.46218468488464315
28360,1,-1,1,0,450000.0,1,2.0,0.14583333333333334,0,1,0,0,0,1.832813969774919,-0.4538631512468599
32134,1,1,1,0,90000.0,2,2.0,1.0,0,1,0,0,0,0.7181980117011278,-0.44534260839010387
22405,1,-1,1,0,202500.0,3,1.0,1.0,0,0,1,0,0,-0.03503669384040905,-0.4646317612068257
30443,1,-1,-1,0,157500.0,1,2.0,0.8333333333333334,0,1,0,0,0,-0.9253963015285721,-0.44290290277973515
33653,1,1,-1,0,225000.0,1,1.0,1.0,0,0,0,1,0,-1.5443628737182042,-0.4559048384192832
3669,-1,-1,1,0,99000.0,1,1.0,1.0,0,0,0,0,1,1.357638093586263,-0.4601135148649646
3991,-1,1,1,0,450000.0,3,2.0,0.12,0,1,0,0,0,0.8955557410400801,-0.42974618219209726
24937,-1,-1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,0.9645943202458468,2.2228550682064934
30067,-1,1,1,0,157500.0,1,2.0,0.1935483870967742,0,1,0,0,0,-0.2266782671529682,-0.4660174550278206
13124,-1,1,-1,1,112500.0,1,3.0,0.058823529411764705,0,1,0,0,0,-0.3514238378558017,-0.4481655910147903
22425,-1,-1,1,0,202500.0,3,1.0,0.6428571428571429,0,0,0,1,0,-1.4036670105781763,-0.4525216816967478
20486,-1,-1,-1,0,90000.0,3,2.0,1.0,1,0,0,0,0,0.9276943899806956,-0.4360112872338296
2488,-1,1,1,0,445500.0,3,2.0,0.2,0,1,0,0,0,-0.832789379766354,-0.46588478221517216
34455,-1,1,-1,0,112500.0,1,1.0,1.0,0,0,0,0,1,0.8481809918609505,-0.425906041337106
8586,-1,-1,1,1,166500.0,3,2.0,1.0,0,0,0,1,0,-0.8182674717265204,-0.45013357106907564
36050,-1,1,1,0,225000.0,3,1.0,0.23333333333333334,0,0,0,1,0,-1.4962739323403944,-0.46045256760839953
